IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.19,,,31.09,,50.02,40.2 [31.1-50.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.18,,,34.01,,46.69,40.2 [34.0-46.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.37,,,30.91,,50.59,40.4 [30.9-50.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.36,,,31.24,,50.16,40.4 [31.2-50.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.37,,,32.75,,48.48,40.4 [32.8-48.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.42,,,33.55,,47.29,40.4 [33.6-47.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.49,,,31.2,,50.51,40.5 [31.2-50.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.62,,,33.29,,48.4,40.6 [33.3-48.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.90,,,31.14,,51.27,40.9 [31.1-51.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,40.99,,,24.39,,59.94,41.0 [24.4-59.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.14,,,33.66,,49.04,41.1 [33.7-49.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.31,,,33.45,,49.17,41.3 [33.4-49.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.35,,,32.76,,49.94,41.4 [32.8-49.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.44,,,32.77,,50.68,41.4 [32.8-50.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.39,,,34.34,,48.79,41.4 [34.3-48.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.54,,,32.04,,51.71,41.5 [32.0-51.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.58,,,33.58,,50.02,41.6 [33.6-50.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,41.75,,,33.63,,50.31,41.7 [33.6-50.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.15,,,31.68,,53.28,42.1 [31.7-53.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.21,,,35.5,,49.2,42.2 [35.5-49.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.38,,,35.29,,49.77,42.4 [35.3-49.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.79,,,32.68,,53.54,42.8 [32.7-53.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.79,,,34.31,,51.71,42.8 [34.3-51.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,42.90,,,34.12,,51.69,42.9 [34.1-51.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.30,,,27.09,,59.51,43.3 [27.1-59.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.30,,,34.77,,52.24,43.3 [34.8-52.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.26,,,34.94,,51.9,43.3 [34.9-51.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.38,,,34.35,,52.88,43.4 [34.3-52.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.38,,,34.6,,52.6,43.4 [34.6-52.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.40,,,34.95,,52.22,43.4 [35.0-52.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.52,,,33.77,,53.73,43.5 [33.8-53.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.78,,,34.39,,53.64,43.8 [34.4-53.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,43.89,,,29.21,,59.73,43.9 [29.2-59.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,44.01,,,35.35,,52.66,44.0 [35.4-52.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,44.13,,,36.93,,51.59,44.1 [36.9-51.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,44.43,,,36.4,,52.73,44.4 [36.4-52.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,44.35,,,36.81,,52.12,44.4 [36.8-52.1],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,44.91,,,36.68,,53.43,44.9 [36.7-53.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,45.25,,,36.56,,54.24,45.3 [36.6-54.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,45.25,,,37.59,,53.16,45.3 [37.6-53.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,45.78,,,35.77,,56.15,45.8 [35.8-56.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,46.07,,,37.7,,54.45,46.1 [37.7-54.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,46.06,,,37.92,,54.39,46.1 [37.9-54.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,46.23,,,38.44,,54.21,46.2 [38.4-54.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,47.02,,,38.86,,55.33,47.0 [38.9-55.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,47.10,,,39.47,,54.74,47.1 [39.5-54.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,47.25,,,38.33,,56.35,47.2 [38.3-56.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,47.26,,,37.73,,57,47.3 [37.7-57.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,48.02,,,40.07,,56.08,48.0 [40.1-56.1],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,48.48,,,39.48,,57.6,48.5 [39.5-57.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,48.65,,,36.3,,61.17,48.6 [36.3-61.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,48.70,,,38.83,,58.69,48.7 [38.8-58.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,48.93,,,39.87,,57.98,48.9 [39.9-58.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,49.08,,,39.11,,59.13,49.1 [39.1-59.1],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,49.35,,,40.2,,58.5,49.3 [40.2-58.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,49.39,,,37.57,,61.29,49.4 [37.6-61.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.05,,,3.7,,6.83,5.0 [3.7-6.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.20,,,3.79,,7.11,5.2 [3.8-7.1],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.52,,,4,,7.56,5.5 [4.0-7.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.56,,,4.06,,7.56,5.6 [4.1-7.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.82,,,4.21,,8,5.8 [4.2-8.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,5.80,,,4.34,,7.71,5.8 [4.3-7.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,50.03,,,39.26,,60.81,50.0 [39.3-60.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,50.53,,,42.23,,58.81,50.5 [42.2-58.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,50.62,,,41.95,,59.25,50.6 [42.0-59.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,52.03,,,44.06,,59.81,52.0 [44.1-59.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,52.13,,,40.8,,63.25,52.1 [40.8-63.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,53.14,,,44.48,,61.56,53.1 [44.5-61.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,53.28,,,44.6,,61.77,53.3 [44.6-61.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,53.46,,,41.85,,64.72,53.5 [41.9-64.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,54.32,,,45.46,,62.93,54.3 [45.5-62.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,54.95,,,45.44,,64.45,54.9 [45.4-64.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,55.58,,,46.04,,64.74,55.6 [46.0-64.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.03,,,4.11,,8.76,6.0 [4.1-8.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.00,,,4.18,,8.55,6.0 [4.2-8.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.02,,,4.38,,8.22,6.0 [4.4-8.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.25,,,4.51,,8.62,6.3 [4.5-8.6],,,EN,2018-09-13 00:00:00
